#{"t_start": 1619967496.3454528, "env_id": null}
r,l,t 
-1,1000,18620.537279
-3,1000,18624.488971
0,1000,18629.625344
-3,1000,18633.735607
-1,1000,18639.406551
-2,1000,18643.823282
-4,1000,18648.864701
-1,1000,18652.932433
-2,1000,18657.939369
-3,1000,18662.078986
-4,1000,18667.096575
-1,1000,18671.085299
-1,1000,18676.102371
-2,1000,18680.059732
-1,1000,18685.078761
-3,1000,18689.153404
-1,1000,18694.432015
-1,1000,18698.391034
-4,1000,18703.40158
-1,1000,18707.444506
-2,1000,18711.39586
-2,1000,18716.422335
-4,1000,18720.507649
-1,1000,18725.633357
0,1000,18729.598614
-3,1000,18734.613374
-2,1000,18738.585677
-2,1000,18743.606313
-3,1000,18747.605614
-3,1000,18752.844064
0,1000,18756.960582
-3,1000,18761.996593
-1,1000,18766.114454
-2,1000,18771.118795
-1,1000,18775.092107
-4,1000,18780.240078
-1,1000,18784.270585
-2,1000,18789.296792
-2,1000,18793.398425
0,1000,18798.605814
-1,1000,18802.624579
-1,1000,18807.654508
-2,1000,18811.899734
-1,1000,18816.963562
-3,1000,18820.901154
-2,1000,18825.947012
-1,1000,18829.903638
-3,1000,18834.896015
-2,1000,18838.826265
-1,1000,18844.104273
-3,1000,18848.019527
-2,1000,18853.048595
-2,1000,18856.993148
0,1000,18862.149332
-1,1000,18866.101977
-2,1000,18871.307098
-4,1000,18875.366311
-1,1000,18880.398447
-1,1000,18884.334284
-3,1000,18889.386945
-1,1000,18893.367428
-3,1000,18898.404039
-2,1000,18902.987625
-3,1000,18906.907312
-5,1000,18911.90498
-4,1000,18915.801827
-4,1000,18920.80919
-1,1000,18924.760329
-2,1000,18929.925994
-2,1000,18934.017821
-3,1000,18938.973349
-2,1000,18943.319717
0,1000,18949.050994
-1,1000,18953.096319
-4,1000,18958.328369
-2,1000,18962.627162
-2,1000,18967.697374
-3,1000,18971.578314
-4,1000,18976.615874
-1,1000,18980.52124
-2,1000,18985.616616
0,1000,18989.627798
-3,1000,18994.859496
-4,1000,18998.832389
-1,1000,19003.915944
0,1000,19007.988445
-3,1000,19013.16006
-2,1000,19017.136903
-2,1000,19022.568401
-4,1000,19026.495506
-4,1000,19031.510997
-3,1000,19035.481808
-3,1000,19040.548747
-2,1000,19044.490061
-1,1000,19049.620628
-3,1000,19053.889543
-1,1000,19059.080902
-2,1000,19063.096585
-3,1000,19068.206784
-1,1000,19072.324808
-3,1000,19077.471176
-3,1000,19081.721378
0,1000,19086.961947
0,1000,19091.077496
-2,1000,19096.770277
-2,1000,19100.899954
-3,1000,19105.00865
-3,1000,19110.167537
-2,1000,19114.354636
-1,1000,19119.725342
-3,1000,19123.814849
-3,1000,19128.916547
-3,1000,19132.82622
-4,1000,19137.98589
-2,1000,19142.215496
-4,1000,19147.225435
0,1000,19151.261233
-2,1000,19156.27978
-2,1000,19160.537995
-1,1000,19165.545496
-4,1000,19169.567938
0,1000,19174.944921
-2,1000,19178.918271
-3,1000,19184.021284
-1,1000,19188.169436
-2,1000,19193.209051
-3,1000,19197.254705
-1,1000,19202.619776
-3,1000,19206.704531
-1,1000,19211.84339
-2,1000,19216.01068
-1,1000,19221.258284
-4,1000,19225.248831
-2,1000,19230.46596
-1,1000,19234.719156
-4,1000,19239.743323
-1,1000,19243.76308
-2,1000,19249.475521
-1,1000,19253.75123
-1,1000,19259.37906
-3,1000,19263.612745
-3,1000,19268.62642
-2,1000,19272.562078
-2,1000,19277.626065
-2,1000,19281.601019
-4,1000,19286.67955
-3,1000,19290.838708
-4,1000,19295.994838
-1,1000,19300.252351
-5,1000,19304.22321
-1,1000,19309.296222
-1,1000,19313.255087
-5,1000,19318.301964
-4,1000,19322.545968
-3,1000,19327.539529
-4,1000,19331.497512
-4,1000,19336.536529
-1,1000,19340.588056
-3,1000,19345.649085
-3,1000,19349.720883
-2,1000,19354.982252
-1,1000,19359.252679
0,1000,19364.49287
-1,1000,19368.516814
-2,1000,19373.606491
-2,1000,19377.656078
-2,1000,19383.16022
1,1000,19387.138814
-2,1000,19392.419507
-3,1000,19396.419839
-2,1000,19401.460103
-1,1000,19405.696206
-2,1000,19411.043149
-3,1000,19415.129984
-2,1000,19420.205659
-3,1000,19424.195634
-2,1000,19429.279638
-4,1000,19433.306086
-2,1000,19438.291181
-2,1000,19442.685087
-1,1000,19447.735394
-1,1000,19451.656807
0,1000,19456.760439
-1,1000,19460.719193
-1,1000,19465.808312
-2,1000,19469.841498
-2,1000,19475.142927
-3,1000,19479.166535
-3,1000,19484.281267
-2,1000,19488.271848
-1,1000,19493.384378
-1,1000,19497.269177
0,1000,19501.454615
-2,1000,19506.630602
-2,1000,19510.626371
-3,1000,19515.701698
-1,1000,19519.663442
-3,1000,19524.658522
-1,1000,19528.61735
-3,1000,19534.012848
-1,1000,19538.00356
-2,1000,19543.139218
-3,1000,19547.209921
-2,1000,19552.500044
-1,1000,19557.335813
-1,1000,19562.771544
-2,1000,19566.788528
-2,1000,19571.855031
-3,1000,19575.778908
-1,1000,19580.887051
-3,1000,19584.921971
-4,1000,19590.137342
-2,1000,19594.315144
-1,1000,19599.316224
-2,1000,19603.421931
-3,1000,19608.606168
-1,1000,19612.573414
-3,1000,19617.709389
-3,1000,19621.957914
-2,1000,19627.015272
-2,1000,19631.014677
-1,1000,19636.087195
-3,1000,19640.182492
-2,1000,19645.302707
0,1000,19649.375432
-2,1000,19655.516674
-1,1000,19660.427633
-1,1000,19665.932166
0,1000,19669.979502
-3,1000,19675.049265
-3,1000,19679.248556
-3,1000,19684.50156
-1,1000,19688.472349
-1,1000,19693.659247
-2,1000,19697.761761
-3,1000,19701.693552
-1,1000,19706.849807
-1,1000,19711.090851
-1,1000,19716.314199
-4,1000,19720.295605
-2,1000,19725.429326
-2,1000,19729.457314
-2,1000,19734.739513
-1,1000,19739.512952
-4,1000,19745.277337
-4,1000,19749.297633
-1,1000,19754.507093
-2,1000,19758.518822
-3,1000,19763.608506
-1,1000,19767.603233
-5,1000,19772.948724
-2,1000,19776.958323
-3,1000,19782.053732
0,1000,19786.09615
-2,1000,19791.164006
-3,1000,19795.088122
-2,1000,19800.295073
-1,1000,19804.404133
-3,1000,19809.47666
-3,1000,19813.559886
-1,1000,19818.625586
-3,1000,19822.661328
-4,1000,19827.791474
-3,1000,19832.057048
0,1000,19837.151433
-4,1000,19841.248942
-3,1000,19846.310873
-3,1000,19850.382008
-2,1000,19855.392243
-1,1000,19860.40534
-1,1000,19866.025234
-2,1000,19870.041745
-1,1000,19875.308537
0,1000,19879.308639
-2,1000,19884.293513
-3,1000,19888.269103
-4,1000,19892.575373
-5,1000,19897.659961
-1,1000,19901.742649
-3,1000,19906.800564
-2,1000,19910.836524
-4,1000,19915.962764
-2,1000,19920.049817
-2,1000,19925.362189
-1,1000,19929.386873
0,1000,19934.513845
-2,1000,19938.571326
-2,1000,19943.701685
-2,1000,19947.822258
-1,1000,19953.113305
-2,1000,19957.268878
-3,1000,19962.430021
-2,1000,19966.468201
-3,1000,19971.609222
-2,1000,19975.591717
0,1000,19980.904648
0,1000,19984.99469
-2,1000,19990.030427
-2,1000,19994.057024
-1,1000,19999.089438
-2,1000,20003.04949
-4,1000,20008.062039
-1,1000,20012.221918
-2,1000,20017.322505
-2,1000,20021.40608
-3,1000,20026.470926
-2,1000,20030.500756
-3,1000,20035.555672
-4,1000,20039.659602
-3,1000,20044.887632
-2,1000,20049.149084
-3,1000,20054.234961
-3,1000,20058.234392
-2,1000,20063.306805
-4,1000,20067.374835
-2,1000,20072.760298
-2,1000,20076.755708
-2,1000,20081.904719
-3,1000,20085.967438
-3,1000,20089.942715
-1,1000,20095.019854
-1,1000,20099.08473
-1,1000,20104.433362
-1,1000,20108.392377
-3,1000,20113.634615
-2,1000,20117.663273
-1,1000,20122.722482
-1,1000,20126.724003
-2,1000,20132.063334
-1,1000,20136.12723
-2,1000,20141.193245
-1,1000,20145.192057
-3,1000,20150.313986
-1,1000,20154.240101
-1,1000,20159.328341
-4,1000,20163.940394
-2,1000,20169.670063
-1,1000,20173.741656
-2,1000,20178.794846
1,1000,20182.808694
-1,1000,20187.868285
0,1000,20192.153225
-3,1000,20197.280795
-2,1000,20201.36794
0,1000,20206.557165
-3,1000,20210.498664
-2,1000,20215.506184
-3,1000,20219.492065
-1,1000,20225.11997
-5,1000,20229.167555
0,1000,20234.336838
-1,1000,20238.327171
-2,1000,20243.373458
-1,1000,20247.392275
-1,1000,20252.689215
-1,1000,20256.961829
-3,1000,20262.200667
-1,1000,20266.178398
-3,1000,20271.209849
-3,1000,20275.614866
-1,1000,20281.028404
-2,1000,20285.195455
-2,1000,20289.232791
-1,1000,20294.643708
-2,1000,20298.652534
-3,1000,20303.69926
-1,1000,20307.652316
0,1000,20313.017411
-3,1000,20317.010497
-1,1000,20322.112615
-3,1000,20326.134607
-1,1000,20331.421976
-1,1000,20335.418618
-5,1000,20340.63444
-1,1000,20344.823335
-1,1000,20349.902557
-3,1000,20353.940594
-1,1000,20358.995419
-2,1000,20362.970311
-2,1000,20368.06456
-1,1000,20372.392138
-1,1000,20377.543869
-3,1000,20381.571862
-2,1000,20386.6516
-1,1000,20390.620282
-2,1000,20395.657487
-1,1000,20399.762691
-1,1000,20405.065866
-2,1000,20409.044632
-3,1000,20414.068471
-3,1000,20418.062514
-2,1000,20423.185107
0,1000,20427.309592
-3,1000,20432.623007
-3,1000,20436.612953
-3,1000,20441.71363
-2,1000,20445.726404
0,1000,20450.924474
-3,1000,20455.020426
-1,1000,20460.278417
-5,1000,20464.414987
-2,1000,20470.112246
-2,1000,20474.396143
-5,1000,20479.446435
-4,1000,20483.409998
-3,1000,20487.361608
-1,1000,20492.656624
-1,1000,20496.64036
-3,1000,20501.776893
-1,1000,20505.796632
-2,1000,20510.820763
-3,1000,20514.826408
-3,1000,20519.950163
-2,1000,20524.083829
-1,1000,20529.187346
-2,1000,20533.189844
-3,1000,20538.223232
-4,1000,20542.199057
-2,1000,20547.303754
-2,1000,20551.520705
-5,1000,20556.784328
-5,1000,20560.852808
-3,1000,20566.069799
-2,1000,20570.043546
-1,1000,20575.10474
-4,1000,20579.09751
-2,1000,20584.477474
-4,1000,20588.540682
-4,1000,20593.630613
-3,1000,20597.625242
-1,1000,20602.760756
-2,1000,20606.798366
0,1000,20612.118107
0,1000,20616.177122
-1,1000,20621.268025
-2,1000,20625.283028
-2,1000,20630.340348
-2,1000,20634.284235
0,1000,20639.4226
1,1000,20643.649678
-2,1000,20648.726972
-3,1000,20652.758835
-3,1000,20657.890351
-1,1000,20661.837646
-2,1000,20666.911153
-2,1000,20671.167125
-3,1000,20676.259785
-2,1000,20680.248763
-4,1000,20684.259302
-3,1000,20689.459655
-1,1000,20693.548398
-2,1000,20698.556394
-2,1000,20702.89522
-3,1000,20707.887096
-1,1000,20711.902459
-2,1000,20717.015563
-4,1000,20720.965535
-1,1000,20726.03579
-1,1000,20730.100833
-2,1000,20735.437571
0,1000,20739.425228
0,1000,20744.592245
-2,1000,20748.603393
-2,1000,20753.630957
-2,1000,20757.637956
-2,1000,20763.029473
-3,1000,20767.036364
-2,1000,20772.100794
-2,1000,20777.06878
-1,1000,20782.240326
-1,1000,20786.232841
-1,1000,20791.55456
-2,1000,20795.705477
-4,1000,20800.728382
0,1000,20804.844824
-1,1000,20809.880094
-2,1000,20813.871818
-2,1000,20819.025575
-5,1000,20823.257666
0,1000,20828.32116
0,1000,20832.378449
-2,1000,20837.496546
-2,1000,20841.482467
0,1000,20846.58697
-4,1000,20850.784596
-4,1000,20856.129857
-3,1000,20860.304906
-4,1000,20865.414492
-3,1000,20869.425195
-4,1000,20874.785736
-1,1000,20878.811556
-2,1000,20883.130485
-3,1000,20888.191084
-2,1000,20892.143041
-2,1000,20897.203547
-2,1000,20901.199578
-2,1000,20906.270729
-2,1000,20910.549626
-2,1000,20915.845295
-1,1000,20921.25735
-2,1000,20926.805073
-3,1000,20930.801039
-3,1000,20935.973696
-1,1000,20940.035844
0,1000,20945.516339
-3,1000,20949.605313
-3,1000,20954.594665
-2,1000,20958.66495
-1,1000,20963.818705
-2,1000,20967.825575
-3,1000,20973.170616
0,1000,20977.167468
-3,1000,20982.219796
-2,1000,20986.257347
-2,1000,20991.303486
0,1000,20995.324065
-1,1000,21000.681003
-2,1000,21004.77592
-2,1000,21009.850971
-3,1000,21013.800668
-2,1000,21018.855232
0,1000,21022.951774
-2,1000,21028.143611
-1,1000,21032.545368
-1,1000,21037.656424
-2,1000,21041.601374
-2,1000,21046.64989
-2,1000,21050.76686
-2,1000,21055.95123
-2,1000,21060.076025
-3,1000,21065.237444
-3,1000,21069.231355
-2,1000,21073.185489
-1,1000,21078.565532
-2,1000,21083.258684
-1,1000,21088.346057
-1,1000,21092.666612
-4,1000,21097.755161
-1,1000,21101.730622
-2,1000,21106.769545
-1,1000,21110.813509
-2,1000,21116.073714
0,1000,21120.222515
-4,1000,21125.378165
-2,1000,21129.319336
-2,1000,21134.368792
-1,1000,21138.299389
-1,1000,21143.398583
-1,1000,21147.364848
-3,1000,21152.746721
-1,1000,21156.970656
-4,1000,21162.066586
0,1000,21166.121978
-1,1000,21171.173298
-3,1000,21175.146064
-4,1000,21180.378253
-1,1000,21184.563464
-2,1000,21189.590664
-2,1000,21193.781387
-4,1000,21198.838921
-3,1000,21202.899165
-3,1000,21208.060919
-2,1000,21212.424827
0,1000,21217.599607
-4,1000,21221.590705
-3,1000,21226.662188
0,1000,21230.674774
-2,1000,21235.801755
-3,1000,21239.843483
-3,1000,21245.050609
-1,1000,21249.071816
-2,1000,21254.259082
-2,1000,21258.277674
-2,1000,21263.404924
-2,1000,21267.367627
-1,1000,21271.651543
-1,1000,21276.799573
-3,1000,21280.824534
-2,1000,21285.929636
-2,1000,21289.879102
0,1000,21294.894734
-4,1000,21298.800521
-3,1000,21304.149286
-3,1000,21308.098513
-1,1000,21313.290154
-3,1000,21317.332741
-1,1000,21322.422706
-1,1000,21326.356682
-2,1000,21331.815501
-2,1000,21335.843438
-3,1000,21340.920864
-1,1000,21344.864691
-2,1000,21349.93715
-2,1000,21353.910208
-2,1000,21358.982925
-3,1000,21363.211838
-2,1000,21368.355683
-5,1000,21372.300887
-2,1000,21377.409638
-1,1000,21381.439337
-1,1000,21387.439737
-3,1000,21391.722149
-2,1000,21396.913788
0,1000,21400.881415
-3,1000,21405.900519
-3,1000,21409.909044
-3,1000,21415.059696
-1,1000,21419.04171
-3,1000,21424.331343
-1,1000,21428.308034
-3,1000,21433.431612
-2,1000,21437.39243
-2,1000,21442.516071
0,1000,21446.517608
-2,1000,21451.913496
-3,1000,21455.989596
-1,1000,21461.125494
-4,1000,21465.336318
-3,1000,21469.348464
-1,1000,21474.424065
-2,1000,21478.481563
0,1000,21483.96332
0,1000,21487.954736
-2,1000,21493.095726
-1,1000,21497.107252
-3,1000,21502.225349
-3,1000,21506.251893
-1,1000,21512.473779
-3,1000,21518.141689
0,1000,21524.125185
-1,1000,21528.865386
-1,1000,21535.444114
-4,1000,21541.113172
-5,1000,21547.113251
-4,1000,21551.804782
-3,1000,21557.583164
0,1000,21562.232295
-3,1000,21568.307698
1,1000,21572.727201
-2,1000,21577.812463
-1,1000,21581.807033
-5,1000,21586.852002
0,1000,21590.856077
-2,1000,21595.875913
-4,1000,21600.040115
-1,1000,21605.322982
-1,1000,21609.496095
-2,1000,21614.509794
-1,1000,21618.527709
-4,1000,21623.55779
-1,1000,21627.558709
-2,1000,21633.04911
-3,1000,21637.017894
-3,1000,21642.112122
-3,1000,21646.172951
-4,1000,21651.19785
-3,1000,21655.195173
-1,1000,21660.369766
-1,1000,21664.493089
-1,1000,21669.576541
-1,1000,21673.696389
-1,1000,21677.661827
-1,1000,21682.843197
0,1000,21686.902337
-2,1000,21693.42901
-3,1000,21697.419899
-2,1000,21702.56109
-4,1000,21706.59497
-4,1000,21711.610417
-1,1000,21715.573632
-1,1000,21720.797288
-3,1000,21724.887234
-2,1000,21730.01045
-1,1000,21734.033206
0,1000,21739.104607
-1,1000,21743.105243
-1,1000,21748.249025
-4,1000,21752.507927
-1,1000,21757.845904
-5,1000,21761.796041
-4,1000,21766.867472
-1,1000,21770.964725
-1,1000,21776.203356
-5,1000,21780.327769
-1,1000,21785.488858
-2,1000,21789.58172
-2,1000,21794.673822
-1,1000,21798.613956
-3,1000,21803.82803
-4,1000,21807.818419
-2,1000,21813.408608
0,1000,21817.689939
-1,1000,21822.82403
-2,1000,21826.867412
-2,1000,21832.018217
-1,1000,21836.294588
-2,1000,21841.619315
-2,1000,21845.848806
-1,1000,21851.010577
0,1000,21854.932607
-4,1000,21860.036232
-2,1000,21864.083804
-3,1000,21869.169377
-3,1000,21873.718581
0,1000,21878.209222
-3,1000,21882.928059
-3,1000,21886.954875
-1,1000,21892.066158
-2,1000,21895.981398
-2,1000,21901.259158
-1,1000,21905.4029
-1,1000,21910.471892
-3,1000,21914.43664
2,1000,21919.535867
-2,1000,21923.528085
-3,1000,21928.744967
-3,1000,21933.101091
-3,1000,21938.149343
-2,1000,21941.961747
-3,1000,21946.485911
-3,1000,21949.956719
-3,1000,21954.482286
-3,1000,21958.035949
-3,1000,21962.803982
-1,1000,21966.31805
-4,1000,21970.818623
-2,1000,21974.281455
-1,1000,21978.819044
-1,1000,21982.265936
0,1000,21986.759749
-1,1000,21990.380847
-1,1000,21995.547859
-3,1000,21999.375393
-4,1000,22003.953363
-2,1000,22007.429253
-3,1000,22011.925989
-2,1000,22015.358344
-2,1000,22019.994699
-3,1000,22023.671818
-2,1000,22028.232488
-4,1000,22031.693885
-2,1000,22036.245663
-3,1000,22039.711815
-1,1000,22044.303264
-1,1000,22048.085174
-2,1000,22052.950566
-4,1000,22056.653577
-3,1000,22060.27697
-2,1000,22064.904888
-1,1000,22068.426401
-1,1000,22072.996557
0,1000,22076.585873
-2,1000,22081.442694
-3,1000,22085.030507
-3,1000,22089.576792
-2,1000,22093.211222
-1,1000,22097.768878
-1,1000,22101.203676
-2,1000,22105.710999
0,1000,22109.226946
0,1000,22114.037541
-2,1000,22117.464313
-4,1000,22121.97374
-4,1000,22125.465895
-1,1000,22130.011258
-4,1000,22133.51156
-2,1000,22138.025993
-3,1000,22141.759378
-1,1000,22146.343506
-2,1000,22149.899469
0,1000,22154.71961
-3,1000,22158.175498
-3,1000,22162.665899
-2,1000,22166.11658
-3,1000,22170.760654
-2,1000,22174.378977
-3,1000,22178.889017
-4,1000,22183.323004
-4,1000,22188.628118
0,1000,22192.966126
-4,1000,22198.192982
-2,1000,22202.447035
-3,1000,22207.509968
-2,1000,22211.725143
-3,1000,22217.025909
-1,1000,22221.169068
-2,1000,22226.329758
-3,1000,22229.982193
-2,1000,22233.586775
-4,1000,22238.091988
-3,1000,22241.592457
-3,1000,22246.045119
-3,1000,22249.444116
-3,1000,22253.878873
-1,1000,22257.433723
-3,1000,22262.214161
-3,1000,22265.594761
-4,1000,22270.059773
-2,1000,22273.491712
-2,1000,22278.054069
-4,1000,22281.451811
-2,1000,22285.977237
