#{"t_start": 1620060548.79857, "env_id": null}
r,l,t 
-3,1000,45379.126898
-1,1000,45383.660789
-4,1000,45388.252482
-1,1000,45393.68902
-4,1000,45398.410871
-2,1000,45403.060093
0,1000,45407.710099
-2,1000,45412.318169
-3,1000,45416.858935
-3,1000,45421.468051
-1,1000,45426.179382
-1,1000,45431.898065
-2,1000,45437.235016
-4,1000,45442.584779
-1,1000,45447.892656
-2,1000,45453.108264
-3,1000,45458.520061
-3,1000,45463.554306
-4,1000,45468.862618
-3,1000,45474.184152
0,1000,45479.458585
0,1000,45484.75458
-3,1000,45489.715945
-3,1000,45494.328326
-2,1000,45498.843448
-5,1000,45503.409141
-2,1000,45507.952228
-2,1000,45512.528422
-3,1000,45517.270538
-2,1000,45521.801785
-3,1000,45526.301813
-4,1000,45530.898129
-3,1000,45535.445253
-3,1000,45539.983521
-3,1000,45544.575003
-3,1000,45549.246139
-3,1000,45553.75536
-2,1000,45558.242234
-1,1000,45562.809173
-1,1000,45567.391551
-2,1000,45571.983779
-4,1000,45576.724479
-5,1000,45581.286727
-2,1000,45585.811836
-2,1000,45590.35813
-1,1000,45594.924134
-2,1000,45599.488167
-2,1000,45604.056044
-2,1000,45608.723878
-4,1000,45613.24807
-2,1000,45617.781088
-2,1000,45622.326789
-4,1000,45626.904795
-3,1000,45631.443982
-1,1000,45636.091633
-1,1000,45640.613706
-3,1000,45645.196876
-5,1000,45649.695639
-4,1000,45654.219493
0,1000,45658.762636
-4,1000,45663.319985
-6,1000,45668.035547
-2,1000,45672.562969
-3,1000,45677.119565
-2,1000,45681.652442
-2,1000,45686.150691
-1,1000,45690.702538
0,1000,45696.197489
0,1000,45701.275354
-3,1000,45706.108972
-3,1000,45710.645379
-2,1000,45715.216114
-3,1000,45719.774417
-3,1000,45724.713878
-1,1000,45729.999402
-1,1000,45734.607633
-3,1000,45739.197664
-1,1000,45743.739498
-1,1000,45748.445524
-3,1000,45753.118376
-1,1000,45757.854683
-3,1000,45762.383898
-2,1000,45766.916281
-2,1000,45771.495
-1,1000,45776.046042
0,1000,45780.60296
-3,1000,45785.242408
-1,1000,45789.85417
-2,1000,45794.4328
-3,1000,45798.988161
-1,1000,45803.507045
0,1000,45808.08364
-3,1000,45812.591651
-3,1000,45817.277475
-4,1000,45821.820889
0,1000,45826.388319
-3,1000,45830.958246
-3,1000,45835.52895
-2,1000,45840.116868
-6,1000,45844.745146
-2,1000,45849.390948
-1,1000,45853.975927
-1,1000,45858.58871
-1,1000,45863.119535
-4,1000,45867.710904
-1,1000,45872.261845
-2,1000,45877.000185
-2,1000,45881.627002
-2,1000,45886.17697
-2,1000,45890.728178
-6,1000,45895.253459
-3,1000,45899.788381
-2,1000,45904.340255
-1,1000,45909.056703
-2,1000,45913.606596
-1,1000,45918.186013
-1,1000,45922.69829
-3,1000,45927.231343
-1,1000,45931.782104
-3,1000,45936.472145
-1,1000,45941.011098
-5,1000,45945.516027
-3,1000,45950.064344
-5,1000,45954.636526
-1,1000,45959.226859
-3,1000,45963.71465
-1,1000,45968.457334
-3,1000,45973.008909
-3,1000,45977.578896
-3,1000,45982.082164
-4,1000,45986.587796
-3,1000,45991.187614
-3,1000,45995.892128
-4,1000,46000.857047
-2,1000,46005.995339
-1,1000,46010.53199
-3,1000,46015.102646
-5,1000,46019.630428
-3,1000,46024.186006
-3,1000,46029.049773
-3,1000,46033.600695
0,1000,46038.316634
-2,1000,46042.877566
-2,1000,46047.422898
-5,1000,46051.981831
-3,1000,46056.680138
-1,1000,46061.25368
-1,1000,46065.879223
-3,1000,46070.368451
-5,1000,46074.935731
-1,1000,46079.475029
-1,1000,46084.040257
-5,1000,46088.731026
-1,1000,46093.298381
-5,1000,46097.814659
-2,1000,46102.365738
-5,1000,46106.896044
-2,1000,46111.398519
-4,1000,46116.140741
-4,1000,46120.672315
0,1000,46125.270174
-2,1000,46129.811042
-2,1000,46134.356039
-2,1000,46138.866367
-4,1000,46143.4024
-4,1000,46148.153196
-1,1000,46152.698097
-2,1000,46157.241527
-2,1000,46161.733869
-2,1000,46166.330438
-2,1000,46170.867201
-3,1000,46175.579257
-3,1000,46180.168478
0,1000,46184.707495
-1,1000,46189.31291
-2,1000,46193.981697
-4,1000,46198.485467
-5,1000,46203.090223
-1,1000,46207.840044
-3,1000,46212.355054
-5,1000,46216.892645
-4,1000,46221.386063
-1,1000,46225.94593
-1,1000,46230.510779
-2,1000,46235.145346
-3,1000,46239.788685
-2,1000,46244.339949
-2,1000,46248.859972
-2,1000,46253.394281
-4,1000,46257.92076
-4,1000,46262.431158
-3,1000,46267.114686
-3,1000,46271.723381
-3,1000,46276.236718
-1,1000,46280.770515
-1,1000,46285.323277
-1,1000,46289.837549
-3,1000,46294.446787
-2,1000,46299.125971
-2,1000,46304.234379
-6,1000,46309.657837
-3,1000,46314.241847
-4,1000,46318.933839
-1,1000,46323.632383
-2,1000,46328.395061
-2,1000,46332.973384
-3,1000,46337.508623
-2,1000,46342.079977
-3,1000,46346.72315
-2,1000,46351.329524
-1,1000,46356.039969
-1,1000,46360.760234
-1,1000,46365.260971
-5,1000,46369.80251
-3,1000,46374.371412
-2,1000,46378.934632
-4,1000,46383.493268
-1,1000,46388.226524
-4,1000,46392.764519
-3,1000,46397.358731
-1,1000,46401.918871
-4,1000,46406.488081
-3,1000,46411.023714
-1,1000,46415.679521
0,1000,46420.336478
-1,1000,46424.908129
0,1000,46429.422709
-2,1000,46434.016114
-1,1000,46438.627987
-4,1000,46443.173126
-2,1000,46447.981732
-2,1000,46452.584411
-1,1000,46457.180007
0,1000,46461.735137
0,1000,46466.289979
-2,1000,46470.94458
-2,1000,46475.631612
-2,1000,46480.215945
-4,1000,46484.780497
-1,1000,46489.295024
-3,1000,46493.93931
-4,1000,46498.496475
-2,1000,46503.12742
-1,1000,46507.936024
-1,1000,46512.487296
-3,1000,46517.098425
-3,1000,46521.641685
-4,1000,46526.166376
-1,1000,46530.729483
-5,1000,46535.365105
-6,1000,46539.960049
-3,1000,46544.482127
-2,1000,46549.086772
-2,1000,46553.651035
-3,1000,46558.182915
-4,1000,46562.837975
-3,1000,46567.541218
-4,1000,46572.356324
-2,1000,46576.93741
-3,1000,46581.44438
-2,1000,46585.99929
-4,1000,46590.563223
-4,1000,46595.199716
-2,1000,46599.88276
-3,1000,46604.544547
-1,1000,46609.375419
-1,1000,46614.499639
-2,1000,46619.056753
-1,1000,46623.590582
-2,1000,46628.367911
-2,1000,46632.928565
-3,1000,46637.527325
-3,1000,46642.099716
-3,1000,46646.639965
-1,1000,46651.192876
-4,1000,46655.818249
-1,1000,46660.406466
-1,1000,46664.96665
-2,1000,46669.535315
-2,1000,46674.124913
0,1000,46678.658918
-2,1000,46683.20869
-4,1000,46687.924748
-2,1000,46692.450679
-4,1000,46697.017362
-2,1000,46701.603828
-3,1000,46706.164816
-1,1000,46710.779315
-4,1000,46715.498753
-2,1000,46720.095736
-3,1000,46724.658549
-2,1000,46729.236358
-2,1000,46733.809378
-4,1000,46738.312152
0,1000,46742.968031
-3,1000,46747.671676
-2,1000,46752.19127
-3,1000,46756.786718
1,1000,46761.331874
-3,1000,46765.91805
-3,1000,46770.471111
-2,1000,46775.094538
-2,1000,46779.698387
-4,1000,46784.289327
-2,1000,46788.828223
-4,1000,46793.405875
-2,1000,46797.929592
-2,1000,46802.505086
-1,1000,46807.202934
-1,1000,46811.72178
0,1000,46816.266093
-2,1000,46820.829818
0,1000,46825.380819
-4,1000,46829.941331
-5,1000,46834.473579
0,1000,46839.16195
-4,1000,46843.714058
-3,1000,46848.273084
-2,1000,46852.856839
-2,1000,46857.379232
0,1000,46861.950899
-2,1000,46866.690919
-2,1000,46871.191748
-1,1000,46875.814962
-4,1000,46880.387597
-5,1000,46884.880208
-2,1000,46889.469625
-2,1000,46894.023538
-2,1000,46898.738372
-1,1000,46903.535861
0,1000,46908.266655
-2,1000,46912.952053
-2,1000,46918.250032
0,1000,46922.91949
-3,1000,46927.915313
0,1000,46932.475881
-1,1000,46937.203943
-1,1000,46941.979418
-1,1000,46946.777127
-3,1000,46951.543622
-1,1000,46956.281598
-2,1000,46960.845855
-3,1000,46965.674666
-4,1000,46970.281291
-1,1000,46974.913873
-4,1000,46979.41431
-2,1000,46984.033943
-1,1000,46988.750584
-3,1000,46993.403911
-1,1000,46998.070987
-1,1000,47002.607891
-3,1000,47007.204381
-1,1000,47011.748934
-2,1000,47016.497999
-3,1000,47021.071472
-2,1000,47025.606839
-2,1000,47030.164726
-2,1000,47034.759972
-2,1000,47039.285366
-1,1000,47043.937478
-1,1000,47048.661382
-4,1000,47053.195776
1,1000,47057.774104
-4,1000,47062.301808
-1,1000,47066.863767
-2,1000,47071.416085
-3,1000,47076.147155
-3,1000,47080.72456
-5,1000,47085.249453
-4,1000,47089.793954
-2,1000,47094.399182
-4,1000,47098.917589
-2,1000,47103.491393
-6,1000,47108.239058
-1,1000,47112.798384
-1,1000,47117.485004
-2,1000,47122.008761
-1,1000,47126.630287
-4,1000,47131.187083
-3,1000,47135.831989
-1,1000,47140.49535
-4,1000,47145.067021
-2,1000,47149.634926
-2,1000,47154.19993
-3,1000,47158.756824
-1,1000,47163.290867
-2,1000,47168.013631
-2,1000,47172.612949
-1,1000,47177.400116
-4,1000,47181.962174
-2,1000,47186.488944
-1,1000,47191.056821
-2,1000,47195.731446
-2,1000,47200.347861
-6,1000,47205.077572
-2,1000,47209.674973
-2,1000,47214.252974
0,1000,47219.04092
-3,1000,47224.180531
-2,1000,47228.870453
-2,1000,47233.376786
-3,1000,47237.888108
-3,1000,47242.432562
-1,1000,47246.987163
-3,1000,47251.539203
-3,1000,47256.233996
-5,1000,47260.831853
-2,1000,47265.402772
-1,1000,47269.966825
-5,1000,47274.486718
-1,1000,47279.027866
-1,1000,47283.638021
-1,1000,47288.377944
-3,1000,47292.91423
-3,1000,47297.467787
-3,1000,47302.063957
-3,1000,47306.603779
-3,1000,47311.203298
-2,1000,47315.880489
-3,1000,47320.581004
-3,1000,47325.152333
-3,1000,47329.714011
-2,1000,47334.2458
-2,1000,47338.773993
-3,1000,47343.30885
-3,1000,47348.044582
-1,1000,47352.637789
-2,1000,47357.183418
-4,1000,47361.724748
-2,1000,47366.263312
-1,1000,47370.811918
-2,1000,47375.481127
-1,1000,47380.067876
-1,1000,47384.637147
-1,1000,47389.200714
-2,1000,47393.746817
-1,1000,47398.266484
-2,1000,47402.827117
-4,1000,47407.570972
-3,1000,47412.085645
0,1000,47416.646938
0,1000,47421.333881
-3,1000,47425.863759
-3,1000,47430.458904
0,1000,47435.109589
-3,1000,47439.712271
-5,1000,47444.229816
-3,1000,47448.779578
-3,1000,47453.429058
-2,1000,47458.021904
-1,1000,47462.611019
-4,1000,47467.2987
-3,1000,47471.883269
-3,1000,47476.427749
-2,1000,47480.967964
-2,1000,47485.526556
-2,1000,47490.064607
-2,1000,47494.663804
0,1000,47499.349391
-2,1000,47503.946717
-2,1000,47508.5029
-2,1000,47513.37004
-2,1000,47517.940147
-2,1000,47522.523787
-2,1000,47528.256807
-2,1000,47532.816987
0,1000,47537.632092
-1,1000,47542.197832
0,1000,47546.747091
-1,1000,47551.320869
-4,1000,47555.978837
-3,1000,47560.514411
-3,1000,47565.080814
-1,1000,47569.70194
-2,1000,47574.255571
-2,1000,47578.756962
-3,1000,47583.323995
-1,1000,47588.039239
-2,1000,47592.568886
-3,1000,47597.104628
-2,1000,47601.656307
-4,1000,47606.205613
-3,1000,47610.748883
-1,1000,47615.423937
-2,1000,47619.987452
-1,1000,47624.533869
0,1000,47629.077727
-2,1000,47633.675742
-4,1000,47638.213739
-3,1000,47642.769229
-4,1000,47647.48279
-4,1000,47652.028386
-3,1000,47656.713503
-2,1000,47661.376742
-2,1000,47665.923839
-1,1000,47670.666953
-3,1000,47675.331784
-4,1000,47679.932688
-1,1000,47684.501139
0,1000,47689.052005
-1,1000,47693.61325
-1,1000,47698.132114
-3,1000,47702.742163
-2,1000,47707.525235
-1,1000,47712.089718
-2,1000,47716.654097
-1,1000,47721.209838
-2,1000,47725.736773
-3,1000,47730.286716
-1,1000,47734.983708
-1,1000,47739.598715
-2,1000,47744.101919
-3,1000,47748.661914
-3,1000,47753.242728
0,1000,47757.832534
-1,1000,47762.442699
-2,1000,47767.185767
-2,1000,47771.724151
-3,1000,47776.277088
-2,1000,47780.805969
-1,1000,47785.329829
-1,1000,47789.886577
-4,1000,47794.452031
1,1000,47799.11955
-4,1000,47803.856153
-3,1000,47808.475941
0,1000,47813.054689
-3,1000,47817.614726
0,1000,47822.222207
-3,1000,47826.959799
-2,1000,47832.286745
-4,1000,47837.019892
-1,1000,47841.549153
-1,1000,47846.100946
-3,1000,47850.672799
-2,1000,47855.310245
-2,1000,47859.94508
-4,1000,47864.517837
-1,1000,47869.130878
-2,1000,47873.729883
-1,1000,47878.284704
-3,1000,47882.841445
-6,1000,47887.707998
-1,1000,47892.38967
-1,1000,47897.418094
-1,1000,47902.628968
-3,1000,47908.176212
-3,1000,47913.627501
-3,1000,47919.57961
0,1000,47925.069979
-2,1000,47931.488039
-2,1000,47939.197092
-4,1000,47944.440794
-2,1000,47949.316131
-3,1000,47953.864845
-1,1000,47958.467986
-3,1000,47963.010141
-1,1000,47967.565883
-3,1000,47972.118425
-1,1000,47976.899007
-3,1000,47981.477898
-5,1000,47986.047029
-1,1000,47990.635978
-1,1000,47995.261939
-4,1000,47999.790823
-3,1000,48004.408957
0,1000,48009.160054
-1,1000,48013.840914
0,1000,48018.466133
-4,1000,48023.018144
-5,1000,48027.560775
-3,1000,48032.121176
-2,1000,48036.850918
-6,1000,48041.433034
-1,1000,48045.984103
-2,1000,48050.589771
-2,1000,48055.27425
-3,1000,48059.933817
-2,1000,48064.547165
0,1000,48069.22347
-4,1000,48073.742326
-3,1000,48078.30684
-2,1000,48082.86809
-1,1000,48087.421856
-1,1000,48092.013971
-2,1000,48096.651701
-3,1000,48101.271883
-3,1000,48106.165911
-1,1000,48110.781095
-2,1000,48115.391279
-5,1000,48120.103928
-2,1000,48125.398092
-1,1000,48130.03391
-3,1000,48135.131841
-4,1000,48140.120933
-1,1000,48144.846006
-2,1000,48149.350213
-1,1000,48153.965515
-1,1000,48158.639205
-4,1000,48163.172778
-3,1000,48167.750954
-3,1000,48172.319183
-4,1000,48176.917032
-2,1000,48181.477995
-3,1000,48186.217858
-6,1000,48190.770162
-2,1000,48195.349887
-3,1000,48199.900955
-1,1000,48204.449006
-2,1000,48209.156249
-3,1000,48213.686401
-4,1000,48218.36547
-2,1000,48222.938024
-6,1000,48227.506895
-1,1000,48232.103286
-1,1000,48236.784231
0,1000,48241.373203
-4,1000,48246.062823
-3,1000,48250.692137
-3,1000,48256.269121
-1,1000,48260.991204
-3,1000,48265.556945
-2,1000,48270.196184
-3,1000,48274.795138
-2,1000,48279.512959
-2,1000,48284.075246
0,1000,48288.646198
-3,1000,48293.250026
-2,1000,48297.781806
-4,1000,48302.324208
-1,1000,48307.072267
-1,1000,48311.603967
-3,1000,48316.215337
-2,1000,48320.782845
-1,1000,48325.394582
-3,1000,48329.949258
0,1000,48334.659842
-3,1000,48339.356884
-3,1000,48343.914203
-3,1000,48348.515335
-5,1000,48353.093836
-3,1000,48357.62481
-1,1000,48362.212304
-1,1000,48366.952004
-2,1000,48371.520231
-2,1000,48376.095433
-3,1000,48380.715957
-5,1000,48385.245039
-1,1000,48389.896176
-1,1000,48394.48435
-1,1000,48399.178053
-3,1000,48403.86669
-4,1000,48408.437227
-3,1000,48412.99527
0,1000,48417.611408
-2,1000,48422.15694
-3,1000,48426.952039
-3,1000,48431.527922
-3,1000,48436.068594
-3,1000,48441.324148
-2,1000,48446.04417
-2,1000,48450.612303
-1,1000,48455.247063
-2,1000,48459.926983
-1,1000,48464.501898
-4,1000,48469.077015
-3,1000,48473.66215
-1,1000,48478.211282
-2,1000,48482.79735
-1,1000,48487.567393
-4,1000,48492.082854
-2,1000,48496.591094
-4,1000,48501.198043
-1,1000,48505.698042
-1,1000,48510.299121
-2,1000,48514.906502
-1,1000,48519.557185
-1,1000,48524.10182
-3,1000,48528.624049
-2,1000,48533.210861
-2,1000,48537.730992
-2,1000,48542.259742
-2,1000,48546.943304
-2,1000,48551.497012
-1,1000,48556.087385
-4,1000,48560.63395
-1,1000,48565.177196
-3,1000,48569.756272
-1,1000,48574.357108
-3,1000,48579.058599
-3,1000,48583.688136
-4,1000,48588.268833
-2,1000,48592.874716
-4,1000,48597.380181
-4,1000,48601.916694
-1,1000,48606.5989
-3,1000,48611.190132
-5,1000,48615.701038
-1,1000,48620.256379
0,1000,48624.796125
-1,1000,48629.397001
-3,1000,48633.92506
0,1000,48638.630057
-2,1000,48643.224208
-3,1000,48647.803895
-1,1000,48652.383236
-2,1000,48656.965404
-1,1000,48661.536287
-2,1000,48666.295075
-3,1000,48670.856107
-2,1000,48675.383563
-2,1000,48679.992403
-2,1000,48684.595994
-2,1000,48689.200211
-2,1000,48693.758039
-1,1000,48698.649318
-2,1000,48703.371268
-3,1000,48708.183348
0,1000,48712.782057
-3,1000,48717.353193
-1,1000,48721.932017
-2,1000,48726.983215
-3,1000,48731.621037
-1,1000,48736.206456
0,1000,48740.930173
-4,1000,48746.122328
0,1000,48751.029184
-4,1000,48755.686238
-2,1000,48760.338413
-1,1000,48764.908757
-2,1000,48769.478868
-2,1000,48774.054136
-4,1000,48778.59007
-2,1000,48783.189048
-2,1000,48787.889869
-4,1000,48792.435086
-3,1000,48797.002905
-2,1000,48801.550398
-2,1000,48806.08043
-1,1000,48810.776124
-2,1000,48815.44812
-1,1000,48820.060933
-4,1000,48824.590819
0,1000,48829.166195
-3,1000,48833.718003
-2,1000,48838.267328
-5,1000,48842.834273
-3,1000,48847.584751
-2,1000,48852.168347
-3,1000,48856.697839
-3,1000,48861.271341
-2,1000,48865.842516
0,1000,48870.382202
0,1000,48875.058035
0,1000,48879.758919
-1,1000,48884.320336
0,1000,48888.884343
0,1000,48893.482615
-3,1000,48898.065659
-3,1000,48902.664169
-5,1000,48907.372176
-1,1000,48911.978315
-1,1000,48916.506343
-3,1000,48921.09121
-2,1000,48925.658934
-3,1000,48930.215198
-3,1000,48934.857228
-2,1000,48939.520023
0,1000,48944.123722
-1,1000,48948.716095
-4,1000,48953.342724
-3,1000,48957.87202
-1,1000,48962.44644
-3,1000,48967.182113
-1,1000,48971.742477
-2,1000,48976.288398
0,1000,48980.839082
-2,1000,48985.425422
-1,1000,48989.985019
-2,1000,48994.597316
-3,1000,48999.272753
0,1000,49004.104978
-2,1000,49008.679449
-2,1000,49013.255217
-1,1000,49017.876219
-1,1000,49022.484986
-2,1000,49027.178168
-4,1000,49033.257195
-1,1000,49038.566089
-1,1000,49043.692043
-3,1000,49049.808171
-1,1000,49055.922405
-2,1000,49061.210519
-2,1000,49066.496346
-2,1000,49072.056418
-3,1000,49077.364128
-2,1000,49082.680166
-2,1000,49088.16081
0,1000,49092.659247
-2,1000,49097.265281
-2,1000,49101.83988
0,1000,49106.407103
-1,1000,49110.971066
0,1000,49115.663076
-1,1000,49120.308566
-3,1000,49124.880234
0,1000,49129.451306
-2,1000,49134.046669
-4,1000,49138.611138
0,1000,49143.223096
-4,1000,49147.944081
-2,1000,49152.529349
-1,1000,49157.104378
-3,1000,49161.595518
-3,1000,49166.168442
-2,1000,49170.742282
-2,1000,49175.392448
-1,1000,49179.996405
-2,1000,49184.52304
-1,1000,49189.093813
-4,1000,49193.697396
0,1000,49198.249141
-5,1000,49202.791014
-5,1000,49207.554286
-2,1000,49212.205533
-2,1000,49216.791238
-3,1000,49221.311304
-3,1000,49225.856949
-3,1000,49230.458013
-3,1000,49235.221175
-3,1000,49239.840089
-3,1000,49244.414131
-1,1000,49248.992156
-2,1000,49253.64942
-3,1000,49258.214464
-2,1000,49262.79124
-2,1000,49267.486386
-4,1000,49272.024131
-2,1000,49276.594457
-4,1000,49281.18515
-1,1000,49285.754515
-4,1000,49290.328026
-2,1000,49295.084304
-1,1000,49299.751951
-2,1000,49304.547101
-4,1000,49309.147345
-1,1000,49313.700538
-1,1000,49318.278073
-2,1000,49323.037071
-4,1000,49328.341654
-3,1000,49332.90132
-1,1000,49337.474137
-2,1000,49342.025212
-2,1000,49346.662249
-1,1000,49351.399198
-1,1000,49357.294184
-3,1000,49361.846611
-2,1000,49366.402103
-3,1000,49370.959577
-3,1000,49375.511329
-3,1000,49380.060294
-2,1000,49384.769156
-2,1000,49389.420672
0,1000,49394.059098
-2,1000,49398.637338
-3,1000,49403.199408
-5,1000,49407.727409
-1,1000,49412.356704
-2,1000,49417.137485
-4,1000,49421.672522
-2,1000,49426.206543
-2,1000,49430.757154
0,1000,49435.358252
-2,1000,49439.957439
-2,1000,49444.586392
-2,1000,49449.261215
0,1000,49453.851307
0,1000,49458.47823
0,1000,49463.027325
-2,1000,49467.576339
0,1000,49472.155116
-5,1000,49476.924489
0,1000,49481.519493
-1,1000,49486.056298
-2,1000,49490.632423
0,1000,49495.235521
-2,1000,49499.810424
-3,1000,49504.376337
-3,1000,49509.038313
-2,1000,49513.617275
-2,1000,49518.171521
0,1000,49522.732929
-1,1000,49527.243041
-1,1000,49531.780099
-1,1000,49536.465553
-3,1000,49541.041107
-3,1000,49545.534426
-2,1000,49550.089345
-3,1000,49554.665287
-1,1000,49559.206177
0,1000,49563.790277
-3,1000,49568.469258
-1,1000,49573.058052
-3,1000,49577.609453
-2,1000,49582.311411
-1,1000,49586.854412
0,1000,49591.435204
-4,1000,49596.155587
-4,1000,49600.831332
-3,1000,49605.493514
-3,1000,49610.085759
-2,1000,49614.690157
-3,1000,49619.358445
-1,1000,49623.943186
-3,1000,49628.70839
-4,1000,49633.302138
-5,1000,49637.987261
-2,1000,49642.567907
-1,1000,49647.123386
-1,1000,49651.671242
-3,1000,49656.393422
-1,1000,49661.80613
-2,1000,49666.354553
-1,1000,49670.99234
-1,1000,49675.609318
0,1000,49680.21063
-1,1000,49684.886396
-2,1000,49689.532884
-2,1000,49694.092602
-1,1000,49698.607604
-1,1000,49703.169424
-3,1000,49707.757478
-3,1000,49712.332407
0,1000,49717.07018
-1,1000,49721.641585
-3,1000,49726.177521
-3,1000,49730.722264
-2,1000,49735.29936
-1,1000,49739.902445
-3,1000,49744.552292
-1,1000,49749.202216
-2,1000,49753.744529
-2,1000,49758.311204
-4,1000,49762.84144
-3,1000,49767.375391
0,1000,49771.964381
-5,1000,49776.66536
-1,1000,49781.257628
-5,1000,49785.770234
-4,1000,49790.359591
-2,1000,49794.906521
-4,1000,49799.404116
-4,1000,49803.989404
-1,1000,49808.727393
-1,1000,49813.37728
-2,1000,49817.925243
-2,1000,49822.488651
-3,1000,49827.067646
-1,1000,49831.642567
-6,1000,49836.333297
-6,1000,49840.875466
-1,1000,49845.422236
-1,1000,49849.998132
-2,1000,49854.576449
-3,1000,49859.128219
-1,1000,49863.702603
-4,1000,49868.42136
-1,1000,49873.035529
-2,1000,49877.582307
-3,1000,49882.132445
-5,1000,49886.685336
-2,1000,49891.250366
-3,1000,49895.908328
-1,1000,49900.5664
-1,1000,49905.467844
-2,1000,49910.05625
-2,1000,49914.62971
-4,1000,49919.250509
-3,1000,49923.85822
-1,1000,49928.588818
-1,1000,49933.18124
-3,1000,49937.769682
-3,1000,49942.335456
-2,1000,49946.868163
-1,1000,49951.402402
-2,1000,49956.120641
-1,1000,49960.779455
-4,1000,49966.110415
-5,1000,49970.649256
-2,1000,49975.247382
-2,1000,49979.869339
-4,1000,49984.462494
-2,1000,49989.137702
-1,1000,49993.733345
-3,1000,49998.245338
-3,1000,50002.754863
-1,1000,50007.277573
-4,1000,50011.76541
-2,1000,50016.452449
-3,1000,50021.042147
-4,1000,50025.583546
-3,1000,50030.148267
-4,1000,50034.76586
-4,1000,50039.294484
-1,1000,50043.919395
-6,1000,50048.61168
-3,1000,50053.286352
-3,1000,50057.877358
-2,1000,50062.409228
-3,1000,50066.953374
-2,1000,50071.534365
-3,1000,50076.230453
-3,1000,50080.810605
-2,1000,50085.411422
0,1000,50089.987244
-4,1000,50094.557909
-1,1000,50099.114445
-3,1000,50103.70827
-1,1000,50108.409212
-3,1000,50113.002474
-3,1000,50117.555338
-1,1000,50122.141461
-4,1000,50126.697243
-1,1000,50131.264398
-2,1000,50135.973413
-2,1000,50140.562402
-4,1000,50145.125296
-1,1000,50149.718167
-2,1000,50154.383518
0,1000,50158.96795
-2,1000,50163.517191
-2,1000,50168.220563
-1,1000,50172.791229
-2,1000,50177.329554
-2,1000,50181.918367
-3,1000,50186.539325
-2,1000,50191.115043
-2,1000,50195.74928
-1,1000,50200.376481
-1,1000,50205.349614
-5,1000,50209.917272
-1,1000,50214.4963
-2,1000,50219.102528
-2,1000,50223.694328
-3,1000,50228.390469
-2,1000,50232.988386
0,1000,50237.599639
-2,1000,50242.150458
-4,1000,50246.703376
-3,1000,50251.27123
-4,1000,50255.997353
-1,1000,50260.579659
-4,1000,50265.123201
-2,1000,50270.468236
-2,1000,50275.12583
-1,1000,50279.701458
-1,1000,50284.318582
-2,1000,50288.97027
-3,1000,50293.552421
-2,1000,50298.135735
-4,1000,50302.66836
-5,1000,50307.193343
-4,1000,50311.765373
-2,1000,50316.4946
-4,1000,50321.026349
-1,1000,50325.583433
-1,1000,50330.143092
0,1000,50334.672377
-3,1000,50339.188108
-3,1000,50343.743538
-3,1000,50348.428239
-3,1000,50352.989639
0,1000,50357.607476
-1,1000,50362.145295
-1,1000,50366.70539
0,1000,50371.240565
-3,1000,50375.910512
-3,1000,50380.50757
-2,1000,50385.058485
-2,1000,50389.650485
-3,1000,50394.207619
-1,1000,50398.815097
-2,1000,50403.351601
-2,1000,50408.029091
-3,1000,50412.559542
-5,1000,50417.07688
-2,1000,50421.607099
-3,1000,50426.182433
-2,1000,50430.755409
-1,1000,50435.458303
-3,1000,50440.047903
0,1000,50444.643367
-3,1000,50449.212383
0,1000,50453.81038
-2,1000,50458.366354
-1,1000,50462.979302
-3,1000,50467.674505
-5,1000,50472.219519
0,1000,50476.770746
-4,1000,50481.386376
-4,1000,50485.890693
-3,1000,50490.41883
-3,1000,50495.024405
-4,1000,50499.650207
-2,1000,50504.442541
-2,1000,50509.242872
-2,1000,50513.835506
0,1000,50518.415214
-1,1000,50523.145267
-2,1000,50528.41839
-3,1000,50532.969898
0,1000,50537.716663
-1,1000,50542.270745
-5,1000,50547.063382
-2,1000,50551.784673
-3,1000,50556.505712
-3,1000,50561.094281
-3,1000,50565.659759
-1,1000,50570.208764
-2,1000,50575.565506
0,1000,50580.123404
-3,1000,50584.714519
-4,1000,50589.370486
-1,1000,50593.994195
-3,1000,50598.508463
-3,1000,50603.01252
-6,1000,50607.540401
-2,1000,50612.100699
-3,1000,50616.903661
-1,1000,50621.419384
-2,1000,50625.974057
-4,1000,50630.503873
-1,1000,50635.093734
0,1000,50639.674434
-3,1000,50644.269578
-2,1000,50648.942548
-2,1000,50653.589395
-2,1000,50658.130452
-2,1000,50662.719936
-3,1000,50667.276615
-2,1000,50671.832598
-1,1000,50676.600434
-1,1000,50681.182425
-2,1000,50685.720541
1,1000,50690.280116
-2,1000,50694.892968
-5,1000,50699.466412
-3,1000,50703.9974
-2,1000,50708.684464
-3,1000,50713.227801
-3,1000,50717.801308
-1,1000,50722.35003
-3,1000,50726.916447
-1,1000,50731.44678
-4,1000,50736.203545
-4,1000,50740.800834
-1,1000,50745.388464
-2,1000,50749.940371
-2,1000,50754.504513
-1,1000,50759.07355
-2,1000,50763.625706
-3,1000,50768.342693
-3,1000,50772.959869
-1,1000,50777.57555
-2,1000,50782.132463
-2,1000,50786.799241
-1,1000,50791.36044
-5,1000,50796.037783
-1,1000,50800.615401
-2,1000,50805.31426
-1,1000,50809.954529
-2,1000,50814.51076
